"Date","User ID","Alias","Allocation","MTM","MTM %","Algo","Server","DTE","Index"
"2024-05-24","27344149","CC_VIDHIM_INT","2800000","15050.25","0.54%","1","VS1","0DTE","SX"
"2024-05-24","29898256","CC_AKASA_POS","3000000","14668.75","0.49%","1","VS1","0DTE","SX"
"2024-05-24","30368271","CC_NIDHIC_POS","3000000","14401.75","0.48%","7","VS1","0DTE","SX"
"2024-05-24","36985212","MSR_SANJAYG1_POS","6000000","77316.5","1.29%","7","VS4","0DTE","SX"
"2024-05-24","38608309","CC_SARITAR","3000000","17257","0.58%","1","VS1","0DTE","SX"
"2024-05-24","40023384","CC_MANASIF_POS","2000000","22939.25","1.15%","1","VS1","0DTE","SX"
"2024-05-24","44109343","CCV_HARSHT_INT","1000000","9725.5","0.97%","1","VS1","0DTE","SX"
"2024-05-24","45812094","MSR_VEDANTL","5000000","63881.5","1.28%","1","VS2","0DTE","SX"
"2024-05-24","46966951","CC_PUSHKARA_POS","3000000","16367.5","0.55%","7","VS3","0DTE","SX"
"2024-05-24","52055541","CC_GOVINDJ_INT","3000000","14130.5","0.47%","1","VS1","0DTE","SX"
"2024-05-24","55802167","CC_SAMATAPAT_POS","3000000","27588.5","0.92%","7","IIFL LEN 1","0DTE","SX"
"2024-05-24","56718024","CC_MAYURJADHAV_INT","1900000","16192.5","0.85%","1","VS1","0DTE","SX"
"2024-05-24","57437129","CC_SCHOUGULE_POS","3000000","24514","0.82%","7","VS1","0DTE","SX"
"2024-05-24","58463721","CCV_ROHITP_POS","3000000","17280.25","0.58%","1","VS3","0DTE","SX"
"2024-05-24","58480023","CC_VAIBHAVB_POS","3000000","20346","0.68%","1","VS1","0DTE","SX"
"2024-05-24","59824738","CC_MAHENDRAMD","3000000","14055.25","0.47%","7","VS1","0DTE","SX"
"2024-05-24","61342712","CC_REVANTS","900000","11654","1.29%","1","VS1","0DTE","SX"
"2024-05-24","64785796","CC_MEGHAAG_POS","3000000","19815","0.66%","1","VS3","0DTE","SX"
"2024-05-24","65872914","CC_LALITAB_POS","1700000","13684.25","0.80%","1","VS1","0DTE","SX"
"2024-05-24","66714689","CC_KSHITIJC","3000000","13773.75","0.46%","1","VS1","0DTE","SX"
"2024-05-24","71430960","CCV_SOMINJ_POS","3000000","17790.75","0.59%","7","VS3","0DTE","SX"
"2024-05-24","72881081","CC_PIYUSHK_INT","1700000","17081.5","1.00%","1","VS1","0DTE","SX"
"2024-05-24","74727658","CC_PALAKS_POS","2000000","18419.75","0.92%","1","VS1","0DTE","SX"
"2024-05-24","77149338","CC_JATING_POS","4000000","18651.75","0.47%","1","VS3","0DTE","SX"
"2024-05-24","77441133","CCV_SHOBHNAS","2000000","17675.5","0.88%","1","VS1","0DTE","SX"
"2024-05-24","77512806","MSV_ANISHB","3000000","23020","0.77%","1","VS11","0DTE","SX"
"2024-05-24","78651236","MSP_AMITP6","13000000","158603","1.22%","7","VS4","0DTE","SX"
"2024-05-24","7RA110015","MSV_KALPESHV_POS","3000000","20829","0.69%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110031","MSR_SAURABHB_POS","3000000","21095.5","0.70%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110032","MSR_RDANGAYACH4_INT","19000000","172098.5","0.91%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110035","MSR_RDANGAYACH5_FULL_POS10CR","13000000","120649","0.93%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110045","MSR_KUSHAGRAMT_POS","3000000","21907.5","0.73%","7","NOREN","0DTE","SX"
"2024-05-24","7RA110079","MSR_URMILAS","3000000","21473.5","0.72%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110080","MSR_MSMELODIA7","5000000","48421.5","0.97%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110084","MSR_MSMELODIA4","8000000","69662.5","0.87%","7","NOREN","0DTE","SX"
"2024-05-24","7RA110085","MSR_BHOJWANI2_POS","8000000","75859.5","0.95%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110092","MSRF_ARHAM","3000000","22473","0.75%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110093","MSR_NAVEENAT","4000000","28117","0.70%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110101","RM_MSS_VANDANADC","5000000","53142","1.06%","1","NOREN","0DTE","SX"
"2024-05-24","7RA110116","MSR_SUBODHKG_POS","3000000","20397.5","0.68%","1","NOREN","0DTE","SX"
"2024-05-24","7RA1GF07","MSR_GINNI4_INT","3000000","21476","0.72%","7","NOREN","0DTE","SX"
"2024-05-24","7RA1GFL","MSR_GINNI6_INT","3000000","23288.5","0.78%","7","NOREN","0DTE","SX"
"2024-05-24","7RA1GT70","MSR_GIRNAAR2_POS","5000000","53486.5","1.07%","7","NOREN","0DTE","SX"
"2024-05-24","7RA1GTL","MSR_GINNI3_INT","3000000","19240.5","0.64%","7","NOREN","0DTE","SX"
"2024-05-24","7RA1IL10","MSR_INDALPHA1_INT","5000000","50842","1.02%","1","NOREN","0DTE","SX"
"2024-05-24","7RA1KH71","MSR_KAILASHR_POS","6000000","60111","1.00%","1","NOREN","0DTE","SX"
"2024-05-24","7RA1MH88","MSR_MSMELODIA1_INT","3000000","18956","0.63%","1","NOREN","0DTE","SX"
"2024-05-24","7RA1PG011","MSP_PGFOILS_7C","50000000","471422.5","0.94%","1","NOREN","0DTE","SX"
"2024-05-24","84506940","MSP_NIKITAJ","2700000","29501","1.09%","1","VS8","0DTE","SX"
"2024-05-24","85533200","CC__JOHNJOSEPH_FULL_POS1CR","3000000","14545.75","0.48%","1","VS1","0DTE","SX"
"2024-05-24","87316853","CC_JAYACHAN_INT","3000000","17137.75","0.57%","7","VS3","0DTE","SX"
"2024-05-24","89769315","CC_NISHADS_INT","2000000","13832","0.69%","1","VS1","0DTE","SX"
"2024-05-24","90757742","MSR_ABBASSIR_POS","5000000","63652.5","1.27%","1","IIFL LEN 1","0DTE","SX"
"2024-05-24","91582593","CC_APOORVAP_POS","2500000","16404.5","0.66%","1","VS1","0DTE","SX"
"2024-05-24","92609325","CC_SEEMAB_POS","3000000","18141","0.60%","7","VS3","0DTE","SX"
"2024-05-24","95221347","CCV_BHARATINIL_POS","3000000","18199.5","0.61%","7","VS1","0DTE","SX"
"2024-05-24","95366550","MSR_BHARNI2_INT","5000000","63464","1.27%","1","VS7","0DTE","SX"
"2024-05-24","95459426","MSRF_NITIKAJ_SONTY","5000000","64591.5","1.29%","1","VS2","0DTE","SX"
"2024-05-24","ABHISHAM","CC_ABHISHAM","3000000","19007.25","0.63%","1","VS1","0DTE","SX"
"2024-05-24","ADINAATH","MSP_AMITP2_INT","5000000","64602.5","1.29%","1","VS2","0DTE","SX"
"2024-05-24","ADITI758","MSR_MSMELODIA3","6000000","75473.5","1.26%","1","VS4","0DTE","SX"
"2024-05-24","AJ008AV","AJ008AV","50000000","579114","1.16%","1","VS11","0DTE","SX"
"2024-05-24","AJ008CL","AJ008CL","50000000","568928.5","1.14%","1","VS11","0DTE","SX"
"2024-05-24","AJIT0112","MSR_AJIT3_5C","5000000","62137","1.24%","1","IIFL LEN 1","0DTE","SX"
"2024-05-24","AKSHAT59","MSP_AKSHATP_POS","3000000","28559","0.95%","7","VS8","0DTE","SX"
"2024-05-24","AMIIIT02","MSR_PAREEKK2","3000000","21854.5","0.73%","1","VS11","0DTE","SX"
"2024-05-24","AMIT1444","MSP_AMITP5_3C","15000000","191943.5","1.28%","1","VS4","0DTE","SX"
"2024-05-24","AMIT3732","MSP_AMITAG_POS","3000000","29949","1.00%","1","VS8","0DTE","SX"
"2024-05-24","AMITHUFB","MSV_AMITBANSAL_POS","3000000","27323.5","0.91%","7","VS11","0DTE","SX"
"2024-05-24","AMRI2610","MSR_MSMELODIA6_INT","5000000","64286.5","1.29%","7","VS4","0DTE","SX"
"2024-05-24","ANAND568","MSRF_ANAND","5000000","62883.5","1.26%","1","VS2","0DTE","SX"
"2024-05-24","ANISHA48","MSP_SUSHANTG1_POS","2700000","30218.5","1.12%","7","VS8","0DTE","SX"
"2024-05-24","ANKITKH9","MSP_ANKITAMIT_POS","2700000","28276","1.05%","1","VS7","0DTE","SX"
"2024-05-24","ANNUPRNA","MSP_ANNAPURNA_POS","4000000","35946","0.90%","1","VS7","0DTE","SX"
"2024-05-24","APCTEX10","MSR_GINNI7","5000000","62971","1.26%","7","IIFL LEN 1","0DTE","SX"
"2024-05-24","ARCHAA30","MSP_ARCHANA_POS","3000000","30931","1.03%","1","VS12","0DTE","SX"
"2024-05-24","ASM19850","MSR_AJATSAT_POS","3000000","28966","0.97%","1","VS7","0DTE","SX"
"2024-05-24","AVS00RKL","CC_RAJESHK_POS","5000000","54051.25","1.08%","1","VS11","0DTE","SX"
"2024-05-24","AVS03LKW","CC_LAXMIK_POS","3000000","16187.5","0.54%","7","VS3","0DTE","SX"
"2024-05-24","AVSRKHUF","CC_RKHILWANI","7000000","55569","0.79%","7","VS3","0DTE","SX"
"2024-05-24","B7RA1BA50","MSR_BHARATDRIP","9000000","77602","0.86%","1","NOREN","0DTE","SX"
"2024-05-24","BAID1975","MSR_NAVEENB_POS","6000000","73698","1.23%","1","IIFL LEN 1","0DTE","SX"
"2024-05-24","BHADADAG","CC_GAYATRIB_FIX_1CR_0SL_POS","6000000","70370","1.17%","1","VS1","0DTE","SX"
"2024-05-24","BHADADAR","CC_BHADADAR_FIX_1CR_0_SL_POS","6000000","66599.5","1.11%","7","VS1","0DTE","SX"
"2024-05-24","BHAL1985","MSR_F7_BHALC","3000000","26485","0.88%","1","VS7","0DTE","SX"
"2024-05-24","BHARA212","MSR_BHARNI1","5000000","63861.5","1.28%","7","VS4","0DTE","SX"
"2024-05-24","BINA0007","MSR_VAIBHAVG2","3000000","29252.5","0.98%","1","VS8","0DTE","SX"
"2024-05-24","DANGA982","MSR_RDANGAYACH2_8C","14400000","149230.5","1.04%","7","IIFL LEN 1","0DTE","SX"
"2024-05-24","DANGAHUF","MSR_RDANGAYACH1_INT","14400000","147431.5","1.02%","7","IIFL LEN 1","0DTE","SX"
"2024-05-24","DEEP5212","MSR_SANJAYG2_POS","9500000","125985","1.33%","1","IIFL LEN 1","0DTE","SX"
"2024-05-24","DEVA1957","MSR_DEVAC1_INT","5000000","63447.5","1.27%","1","VS2","0DTE","SX"
"2024-05-24","DHIRAJYS","CC_DHIRAJY_POS","3000000","16599.75","0.55%","7","VS3","0DTE","SX"
"2024-05-24","DIVYA934","MSP_DIVYAT_POS","3000000","29083.5","0.97%","1","VS8","0DTE","SX"
"2024-05-24","FINE1R03","MSR_AGNANI3","3000000","28905.5","0.96%","1","VS2","0DTE","SX"
"2024-05-24","GIRIROJK","MSR_NATH1_FIX_1CR_INT","4000000","40704","1.02%","7","VS12","0DTE","SX"
"2024-05-24","GIRNAAR0","MSR_GIRNAAR3_POS","3000000","30794.5","1.03%","1","VS12","0DTE","SX"
"2024-05-24","GOLDSMIT","MSR_F20_GOLDSMIT","3000000","27453.5","0.92%","1","VS7","0DTE","SX"
"2024-05-24","HEMPRA52","MSR_HEMPRA2_INT","3000000","23341.75","0.78%","1","VS11","0DTE","SX"
"2024-05-24","HM2135","CC_PRIYANKB","3000000","15340","0.51%","1","VS1","0DTE","SX"
"2024-05-24","HUFAJIT0","MSR_AJIT2_INT","5000000","63065","1.26%","7","IIFL LEN 1","0DTE","SX"
"2024-05-24","HUFAK001","MSP_ASHOKKK","3000000","28716","0.96%","1","VS8","0DTE","SX"
"2024-05-24","HUFAMITJ","MSP_AMIT9_3C","10000000","127828","1.28%","1","VS4","0DTE","SX"
"2024-05-24","HUFANUBH","MSRF_HUFANUBH","3000000","28540","0.95%","1","VS8","0DTE","SX"
"2024-05-24","HUFRG999","MSR_RAHULG_HUF_POS","5000000","62998","1.26%","1","VS2","0DTE","SX"
"2024-05-24","ISHA2023","MSP_ISHA_POS","3000000","26816.5","0.89%","1","VS7","0DTE","SX"
"2024-05-24","JAGW1978","MSR_JAGWAYAN4","4000000","35879.5","0.90%","1","VS2","0DTE","SX"
"2024-05-24","KASAR116","CC_JEETKASAR_POS","3000000","19825.5","0.66%","7","VS3","0DTE","SX"
"2024-05-24","KRISTA78","CCV_GAUTAMVIPUL_POS","3000000","14476.25","0.48%","7","VS1","0DTE","SX"
"2024-05-24","LAMBAANU","MSR_LAMBAANU_POS","3000000","28422","0.95%","1","VS7","0DTE","SX"
"2024-05-24","M2NIRMAL","MSP_AMITP1_INT","5000000","60687.5","1.21%","7","VS7","0DTE","SX"
"2024-05-24","MAARTIM1","MSP_MAARTIM1","3000000","30571","1.02%","1","VS12","0DTE","SX"
"2024-05-24","MADHU10","MSR_A1_RAHULMOM_FIX_2CR_INT","10000000","129922.5","1.30%","1","VS8","0DTE","SX"
"2024-05-24","MADHU344","MSR_YOGESH3_INT","3000000","24105","0.80%","1","VS11","0DTE","SX"
"2024-05-24","MANIHESH","CCV_MAHESHB_POS","3000000","14394","0.48%","1","VS1","0DTE","SX"
"2024-05-24","MANIS407","MSR_MSMELODIA2_INT","3000000","30932","1.03%","7","VS4","0DTE","SX"
"2024-05-24","MANKITAG","MSP_MANKITAG_INT","3000000","31131","1.04%","1","VS12","0DTE","SX"
"2024-05-24","MANOJS25","MSS_MANOJ_KUMAR_GUPTA_POS","8000000","92154.5","1.15%","1","VS2","0DTE","SX"
"2024-05-24","MARIA196","CC_ADITYAPINTO_POS","3000000","17520.5","0.58%","1","VS3","0DTE","SX"
"2024-05-24","MASHOK10","MSP_AMITP3_INT","9800000","95308","0.97%","7","VS7","0DTE","SX"
"2024-05-24","MEETARAJ","MSP_MEETARAJP_POS","3000000","28779.5","0.96%","1","VS8","0DTE","SX"
"2024-05-24","MHARSH97","MSP_HARSHBS_INT","3000000","28942","0.96%","1","VS8","0DTE","SX"
"2024-05-24","MKIRTI01","MSP_MKIRTI_POS","3000000","29225","0.97%","1","VS7","0DTE","SX"
"2024-05-24","MMANJU60","MSR_MANJU","5000000","66658","1.33%","1","VS7","0DTE","SX"
"2024-05-24","MMEERA01","MSP_MEERA","3000000","30773","1.03%","1","VS12","0DTE","SX"
"2024-05-24","MMILIND7","MSV_MILIND_POS","3000000","30240.25","1.01%","7","VS11","0DTE","SX"
"2024-05-24","MNIHARIK","MSR_DIGVIJAY1_POS","4000000","36764","0.92%","1","VS2","0DTE","SX"
"2024-05-24","MNISHI67","MSP_NISHIG","3000000","31018.5","1.03%","1","VS12","0DTE","SX"
"2024-05-24","MOHON964","MSR_GSMITH2_POS","3000000","27878.5","0.93%","1","VS7","0DTE","SX"
"2024-05-24","MPAGARWA","MSR_KALPANAAG2","3000000","27134","0.90%","1","VS7","0DTE","SX"
"2024-05-24","MRAJNI62","MSP_RAJNI_TIWARI_POS","3000000","31034.5","1.03%","1","VS4","0DTE","SX"
"2024-05-24","MRENUKAN","MSR_RENUKANWAR","3000000","26835","0.89%","1","VS11","0DTE","SX"
"2024-05-24","MSALONIS","MSP_SALONIS","3000000","30927","1.03%","1","VS12","0DTE","SX"
"2024-05-24","MSUMAN62","MSR_SUMAN_POS","3000000","26584","0.89%","1","VS7","0DTE","SX"
"2024-05-24","MSUSHIL6","MSR_SUSHIL_POS","3000000","29267.5","0.98%","1","VS8","0DTE","SX"
"2024-05-24","MT1002494","MSR_KAPOOR1_POS","3000000","22423","0.75%","1","NOREN","0DTE","SX"
"2024-05-24","MVIJAYPO","MSP_VIJAYPO_POS","3000000","28614","0.95%","1","VS8","0DTE","SX"
"2024-05-24","NEETU711","MSP_NEETUS_POS","3000000","26990.5","0.90%","1","VS7","0DTE","SX"
"2024-05-24","NILI1953","MSR_GIRNAAR1_POS","7000000","85689","1.22%","1","VS2","0DTE","SX"
"2024-05-24","NIMMI007","MSR_NIMMI","5000000","64213","1.28%","1","VS4","0DTE","SX"
"2024-05-24","NIRAJ076","MSP_NIRAJD","3000000","27224","0.91%","1","VS7","0DTE","SX"
"2024-05-24","PATUVENK","MSR_PATUVENK","5000000","64580.5","1.29%","1","VS4","0DTE","SX"
"2024-05-24","PIYA2311","MSR_SJVJ3_INT","5000000","44505","0.89%","1","VS11","0DTE","SX"
"2024-05-24","POOJA757","MSRF_POOJAR","3000000","29180.5","0.97%","1","VS7","0DTE","SX"
"2024-05-24","POORNI44","MSP_AMITP7","5000000","64564","1.29%","7","VS2","0DTE","SX"
"2024-05-24","PRATI446","MSP_PRATIBHA_POS","3000000","25254","0.84%","1","VS7","0DTE","SX"
"2024-05-24","PSROY001","MSP_PSROY001","3000000","28591","0.95%","1","VS8","0DTE","SX"
"2024-05-24","R7RA1209","MSR_VARSHAC_INT","3000000","19247.5","0.64%","1","NOREN","0DTE","SX"
"2024-05-24","RAHULG15","CC_RAHULGO_POS","2000000","14004","0.70%","7","VS3","0DTE","SX"
"2024-05-24","RAJ345GU","MSP_RAJESHGU","3000000","24791","0.83%","1","VS7","0DTE","SX"
"2024-05-24","RKGHUF07","MSP_RKGHUF_POS","3000000","29233","0.97%","1","VS7","0DTE","SX"
"2024-05-24","RSASHISH","MSR_RAASHISH_POS","3000000","26971.5","0.90%","1","VS7","0DTE","SX"
"2024-05-24","RYSLTD10","MSR_RYS1_INT","6000000","74318.5","1.24%","7","IIFL LEN 1","0DTE","SX"
"2024-05-24","SARI2306","MSR_VGOEL2_INT","5000000","42851.5","0.86%","7","VS11","0DTE","SX"
"2024-05-24","SEMA0904","MSR_SSGUPTA5_INT","5000000","61286.5","1.23%","1","VS2","0DTE","SX"
"2024-05-24","SEMA2111","MSP_SEEMAJ_POS","3000000","27485","0.92%","1","VS8","0DTE","SX"
"2024-05-24","SHAMLAL4","CC_SHAMLAL_POS","3000000","18382.25","0.61%","7","VS3","0DTE","SX"
"2024-05-24","SHILPI25","MSR_MSMELODIA8_INT","3000000","27759","0.93%","7","VS7","0DTE","SX"
"2024-05-24","SHIVAAM0","MSR_SHIVAM","2700000","22967.5","0.85%","1","VS7","0DTE","SX"
"2024-05-24","SHRADA79","MSR_AJIT1_INT","4700000","62312","1.33%","7","IIFL LEN 1","0DTE","SX"
"2024-05-24","SHRUTI43","MSR_LOYALKA2_POS","5000000","64928.5","1.30%","7","VS2","0DTE","SX"
"2024-05-24","SINGODIY","MSP_SWAPNIL","3000000","23091","0.77%","1","VS7","0DTE","SX"
"2024-05-24","SJVJ0002","MSR_SJVJ2","5000000","61689.5","1.23%","1","VS11","0DTE","SX"
"2024-05-24","SPSINVES","MSP_SPSINVES_POS","3000000","28537.5","0.95%","1","VS8","0DTE","SX"
"2024-05-24","SUCHI076","MSR_RDANGAYACH3_8C","14400000","149607","1.04%","7","IIFL LEN 1","0DTE","SX"
"2024-05-24","SUSHAN82","MSP_SUSHANTG2","5000000","63081","1.26%","1","IIFL LEN 1","0DTE","SX"
"2024-05-24","SWAASTIK","MSP_SWASTIK_INVESTMENTS_3C","3000000","30800.5","1.03%","7","VS12","0DTE","SX"
"2024-05-24","THEVAIBHAV","CC_VAIBHAVK","2000000","15019.5","0.75%","1","VS1","0DTE","SX"
"2024-05-24","TOLANI79","MSP_NARESHT_POS","3000000","31276","1.04%","1","VS11","0DTE","SX"
"2024-05-24","TOLANI81","MSP_RAJESHTOLANI","3000000","27848","0.93%","1","VS8","0DTE","SX"
"2024-05-24","TOLARAM9","MSP_TOLARAM_POS","3000000","26261","0.88%","1","VS7","0DTE","SX"
"2024-05-24","TRISHASA","MSR_TRISHALA_POS","3000000","29337.5","0.98%","7","VS7","0DTE","SX"
"2024-05-24","TSC1","MSRF_TRADESWIFT1","3000000","28477","0.95%","1","VS7","0DTE","SX"
"2024-05-24","UMESH458","MSP_UMESH","3000000","29420","0.98%","1","VS8","0DTE","SX"
"2024-05-24","USHA8256","MSP_USHAS_POS","3000000","28832","0.96%","1","VS8","0DTE","SX"
"2024-05-24","VEDANGI2","MSR_VEDANGI_POS","4000000","36094.5","0.90%","1","VS3","0DTE","SX"
"2024-05-24","VIJAYS45","MSP_VIJAYS_POS","3000000","30556.5","1.02%","1","VS12","0DTE","SX"
"2024-05-24","VIJAYY02","MSP_VIJAYY_POS","2800000","28620.5","1.02%","1","VS7","0DTE","SX"
"2024-05-24","VIJE1983","MSR_LODHA2","9500000","126622","1.33%","1","IIFL LEN 1","0DTE","SX"
"2024-05-24","VINEET48","MSR_JAGWAYAN3","5000000","61839","1.24%","1","VS2","0DTE","SX"
"2024-05-24","VIVEK339","MSR_VGOEL3","5000000","64605","1.29%","1","VS4","0DTE","SX"
"2024-05-24","VIVEK773","MSR_LODHA4_7C","21000000","262112","1.25%","7","IIFL LEN 1","0DTE","SX"
"2024-05-24","VIVK1978","MSR_VIVEKT","3000000","29735.5","0.99%","7","VS2","0DTE","SX"
"2024-05-24","VRAMAGURUBARAN","CC_RAMAGURU","3000000","18561","0.62%","1","VS1","0DTE","SX"
"2024-05-24","WXW24971","MSR_SHREYAB_POS","5000000","63870.5","1.28%","1","IIFL LEN 1","0DTE","SX"
"2024-05-24","YOGESC44","MSR_YOGESH6_8C","5000000","56852.5","1.14%","7","VS3","0DTE","SX"
"2024-05-24","ZPRO","MSS_GCLPRO","10000000","128645.5","1.29%","1","VS2","0DTE","SX"
"2024-05-23","04101961","MSR_KABRA1_INT","13000000","106981.25","0.82%","7","VS2","0DTE","NF"
"2024-05-23","11060169","MS_GCLPRO2","5000000","87552.5","1.75%","1","VS11","0DTE","NF"
"2024-05-23","11060296","11060296","5000000","79176.25","1.58%","1","VS11","0DTE","NF"
"2024-05-23","11951718","RM_MSS_KIRAN","10000000","78003.75","0.78%","1","VS10","0DTE","NF"
"2024-05-23","12321232","CC_SAMARDEEPB","1900000","27851.25","1.47%","1","VS1","0DTE","NF"
"2024-05-23","16011357","CCV_SUSHAMIT","3900000","72677.5","1.86%","7","VS3","0DTE","NF"
"2024-05-23","16384608","CC_ALPANAG_POS","4000000","74392.5","1.86%","7","VS3","0DTE","NF"
"2024-05-23","16595867","CCV_AVIJITM","1000000","16496.25","1.65%","5","VS1","0DTE","NF"
"2024-05-23","17585552","CC_TARIKKHAN","5000000","79577.5","1.59%","1","VS3","0DTE","NF"
"2024-05-23","19583994","CC_CHARUB_POS","2000000","33095","1.65%","1","VS1","0DTE","NF"
"2024-05-23","22042231","CC_ASHAC","3000000","48098.75","1.60%","7","VS3","0DTE","NF"
"2024-05-23","22196536","CC_KRUPALPATEL_POS","3000000","46812.5","1.56%","1","VS1","0DTE","NF"
"2024-05-23","24699329","CC_PUNEETG_POS","5800000","93942.5","1.62%","7","VS3","0DTE","NF"
"2024-05-23","26048336","CC_PIYUSHK2_INT","1600000","32725","2.05%","1","VS1","0DTE","NF"
"2024-05-23","26470353","CC_RAJESHP","6000000","97381.25","1.62%","1","VS3","0DTE","NF"
"2024-05-23","27344149","CC_VIDHIM_INT","2800000","45671.25","1.63%","1","VS1","0DTE","NF"
"2024-05-23","29898256","CC_AKASA_POS","3000000","45946.25","1.53%","1","VS1","0DTE","NF"
"2024-05-23","30368271","CC_NIDHIC_POS","4000000","81446.25","2.04%","7","VS1","0DTE","NF"
"2024-05-23","36985212","MSR_SANJAYG1_POS","12500000","95447.5","0.76%","7","VS4(IIFL_2)","0DTE","NF"
"2024-05-23","38608309","CC_SARITAR","3000000","49698.75","1.66%","1","VS1","0DTE","NF"
"2024-05-23","44109343","CCV_HARSHT_INT","1000000","16186.25","1.62%","1","VS1","0DTE","NF"
"2024-05-23","45812094","MSR_VEDANTL","5000000","9907.5","0.20%","1","VS2","0DTE","NF"
"2024-05-23","46966951","CC_PUSHKARA_POS","5500000","91535","1.66%","7","VS3","0DTE","NF"
"2024-05-23","52055541","CC_GOVINDJ_INT","2800000","45390","1.62%","1","VS1","0DTE","NF"
"2024-05-23","55802167","CC_SAMATAPAT_POS","4700000","104341.25","2.22%","7","IIFL","0DTE","NF"
"2024-05-23","56718024","CC_MAYURJADHAV_INT","1900000","36511.25","1.92%","1","VS1","0DTE","NF"
"2024-05-23","57437129","CC_SCHOUGULE_POS","6000000","100497.5","1.67%","7","VS1","0DTE","NF"
"2024-05-23","58463721","CCV_ROHITP_POS","3600000","76995","2.14%","1","VS3","0DTE","NF"
"2024-05-23","58480023","CC_VAIBHAVB_POS","5600000","98860","1.77%","1","VS1","0DTE","NF"
"2024-05-23","59824738","CC_MAHENDRAMD","3000000","45968.75","1.53%","7","VS1","0DTE","NF"
"2024-05-23","61342712","CC_REVANTS","900000","81.25","0.01%","1","VS1","0DTE","NF"
"2024-05-23","64785796","CC_MEGHAAG_POS","5000000","80441.25","1.61%","1","VS3","0DTE","NF"
"2024-05-23","65872914","CC_LALITAB_POS","1700000","35438.75","2.08%","1","VS1","0DTE","NF"
"2024-05-23","66714689","CC_KSHITIJC","3000000","49362.5","1.65%","1","VS1","0DTE","NF"
"2024-05-23","71430960","CCV_SOMINJ_POS","4000000","90967.5","2.27%","7","VS3","0DTE","NF"
"2024-05-23","72881081","CC_PIYUSHK_INT","1700000","32680","1.92%","1","VS1","0DTE","NF"
"2024-05-23","74727658","CC_PALAKS_POS","2500000","41287.5","1.65%","1","VS1","0DTE","NF"
"2024-05-23","77149338","CC_JATING_POS","8000000","110040","1.38%","1","VS3","0DTE","NF"
"2024-05-23","77441133","CCV_SHOBHNAS","2000000","36732.5","1.84%","1","VS1","0DTE","NF"
"2024-05-23","77512806","MSV_ANISHB","5000000","78072.5","1.56%","1","VS11","0DTE","NF"
"2024-05-23","78651236","MSP_AMITP6","12500000","79687.5","0.64%","7","VS4(IIFL_2)","0DTE","NF"
"2024-05-23","7RA110015","MSV_KALPESHV_POS","5000000","87802.5","1.76%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110031","MSR_SAURABHB_POS","5000000","89821.25","1.80%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110032","MSR_RDANGAYACH4_INT","18000000","316983.75","1.76%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110035","MSR_RDANGAYACH5_FULL_POS10CR","12000000","216661.25","1.81%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110045","MSR_KUSHAGRAMT_POS","5000000","83163.75","1.66%","7","NOREN","0DTE","NF"
"2024-05-23","7RA110079","MSR_URMILAS","3000000","45137.5","1.50%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110080","MSR_MSMELODIA7","5000000","88121.25","1.76%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110084","MSR_MSMELODIA4","15000000","261531.25","1.74%","7","NOREN","0DTE","NF"
"2024-05-23","7RA110085","MSR_BHOJWANI2_POS","8000000","135700","1.70%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110092","MSRF_ARHAM","3000000","45792.5","1.53%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110093","MSR_NAVEENAT","3900000","79637.5","2.04%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110101","RM_MSS_VANDANADC","10000000","181673.75","1.82%","1","NOREN","0DTE","NF"
"2024-05-23","7RA110116","MSR_SUBODHKG_POS","3000000","22962.5","0.77%","1","NOREN","0DTE","NF"
"2024-05-23","7RA1GF07","MSR_GINNI4_INT","5000000","86760","1.74%","7","NOREN","0DTE","NF"
"2024-05-23","7RA1GFL","MSR_GINNI6_INT","4800000","90890","1.89%","7","NOREN","0DTE","NF"
"2024-05-23","7RA1GT70","MSR_GIRNAAR2_POS","11000000","189662.5","1.72%","7","NOREN","0DTE","NF"
"2024-05-23","7RA1GTL","MSR_GINNI3_INT","5000000","86485","1.73%","7","NOREN","0DTE","NF"
"2024-05-23","7RA1IL10","MSR_INDALPHA1_INT","11000000","187551.25","1.71%","1","NOREN","0DTE","NF"
"2024-05-23","7RA1KH71","MSR_KAILASHR_POS","6000000","102666.25","1.71%","1","NOREN","0DTE","NF"
